bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,3,0,0,,38,504,hop,hopi1249,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/2374"", ""label"": ""Hopi""}, {""url"": ""https://lexibank.clld.org/languages/utoaztecan-Hopi"", ""label"": ""Hopi""}, {""url"": ""https://wals.info/languoid/lect/wals_code_hop"", ""label"": ""Hopi""}, {""url"": ""https://en.wikipedia.org/wiki/Hopi_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/hopi1249"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56421"", ""label"": null}], ""meds"": [[""143431"", ""long_grammar"", 1998, 900, ""Hill, Kenneth C. 1998""], [""83965"", ""long_grammar"", 1978, 356, ""Leanne M. Jeanne 1978""], [""55561"", ""grammar_sketch"", 1946, 26, ""Benjamin L. Whorf 1946""], [""92312"", ""phonology_or_text"", 1938, 12, ""Whorf, Benjamin Lee 1938""], [""156492"", ""wordlist_or_less"", 1907, 4, ""Kroeber, Alfred L. 1907""]]}",35.7653,language,-110.535,North America,,Hopi,"('First Mesa [firs1235]':1,'Second Mesa [seco1242]':1,'Third Mesa [thir1234]':1)'Hopi [hopi1249][hop]-l-':1",1994
False,Spoken L1 Language,0,0,0,,38,505,tbu,tuba1279,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://lexibank.clld.org/languages/utoaztecan-Tubar"", ""label"": ""Tubar""}, {""url"": ""https://wals.info/languoid/lect/wals_code_tub"", ""label"": ""Tubar""}, {""url"": ""https://en.wikipedia.org/wiki/Tubar_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56730"", ""label"": null}], ""meds"": [[""145415"", ""grammar_sketch"", 1978, 66, ""Lionnet, Andres 1978""], [""26219"", ""phonology_or_text"", 1870, 6, ""Marietti, Petro 1870""], [""13948"", ""phonology_or_text"", 1787, 3, ""Lorenzo Hervas 1787""]]}",27.00003,language,-107.98934,North America,,Tubar,'Tubar [tuba1279][tbu]-l-':1,1996
False,Spoken L1 Language,0,0,0,,39,506,zmm,mari1417,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/1909"", ""label"": ""Marimanindji""}, {""url"": ""https://collection.aiatsis.gov.au/austlang/language/n16"", ""label"": ""Maramanindji""}, {""url"": ""https://phoible.org/languages/mari1417"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q10577424"", ""label"": null}], ""meds"": [[""2833"", ""grammar_sketch"", 1974, 10, ""Darrell T. Tryon 1974""], [""3721"", ""phonology_or_text"", 1970, 1, ""Tryon, D. T. 1970""], [""148903"", ""wordlist_or_less"", 1968, 1, ""Darrell T. Tryon 1968""]]}",-14.1788,language,130.561,Australia,,Marimanindji,'Marimanindji [mari1417][zmm]-l-':1,2004
False,Spoken L1 Language,0,0,0,,39,507,zmr,mara1386,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/1905"", ""label"": ""Emmi""}, {""url"": ""https://collection.aiatsis.gov.au/austlang/language/n13"", ""label"": ""Maranunggu""}, {""url"": ""https://grambank.clld.org/languages/mara1386"", ""label"": ""Maranunggu""}, {""url"": ""https://lexibank.clld.org/languages/johanssonsoundsymbolic-Maranunggu"", ""label"": ""Maranunggu""}, {""url"": ""https://wals.info/languoid/lect/wals_code_mku"", ""label"": ""Maranungku""}, {""url"": ""https://en.wikipedia.org/wiki/Marranj_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/mara1386"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q6772792"", ""label"": null}], ""meds"": [[""14"", ""grammar"", 1970, 119, ""Darrell T. Tryon 1970""], [""148903"", ""wordlist_or_less"", 1968, 1, ""Darrell T. Tryon 1968""]]}",-13.6754,language,130.12,Australia,,Maranunggu,'Maranunggu [mara1386][zmr]-l-':1,2007
False,Spoken L1 Language,2,0,0,,40,511,brp,bara1375,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q56995"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Baropasi_language"", ""label"": null}], ""meds"": [[""42031"", ""wordlist_or_less"", 1998, 3, ""Smits, Leo and Voorhoeve, C. L. 1998""], [""126692"", ""wordlist_or_less"", 1975, 1, ""C. L. Voorhoeve 1975""]]}",-2.28732,language,137.054,Papunesia,,Barapasi,"('Marikai [mari1434]':1,'Sipisi [sipi1238]':1)'Barapasi [bara1375][brp]-l-':1",2009
False,Spoken L1 Language,0,0,0,,40,514,bti,bura1276,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://endangeredlanguages.com/lang/1409"", ""label"": ""Burate""}, {""url"": ""https://en.wikipedia.org/wiki/Burate_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q56900"", ""label"": null}], ""meds"": [[""312499"", ""wordlist_or_less"", 1992, 0, ""Duane Clouse 1992""], [""64567"", ""wordlist_or_less"", 1987, 1, ""Jones, Larry B. 1987""]]}",-2.79301,language,136.038,Papunesia,,Burate,'Burate [bura1276][bti]-l-':1,2013
False,Spoken L1 Language,0,0,0,,40,514,trt,tung1293,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q615071"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tunggare_language"", ""label"": null}], ""meds"": [[""139265"", ""wordlist_or_less"", 1983, 8, ""W. A. L. Stokhof 1983""], [""126692"", ""wordlist_or_less"", 1975, 1, ""C. L. Voorhoeve 1975""], [""17111"", ""wordlist_or_less"", 1955, 1, ""Galis, Klaas Wilhelm 1955""], [""312544"", ""wordlist_or_less"", 1935, 3, ""Detiger, J. G. 1935""]]}",-3.37462,language,135.551,Papunesia,,Tunggare,'Tunggare [tung1293][trt]-l-':1,2014
False,Pidgin,0,0,0,,42,515,NOCODE_Basque-Amerindian-Pidgin,basq1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q2886400"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Algonquian%E2%80%93Basque_pidgin"", ""label"": null}], ""meds"": [[""152455"", ""wordlist_or_less"", 2005, 51, ""Lescarbot, Marc and Bakker, Peter and Johansen, Kristina German 2005""], [""131183"", ""wordlist_or_less"", 1989, 31, ""Peter Bakker 1989""]]}",,language,,North America,,Basque-Amerindian Pidgin,'Basque-Amerindian Pidgin [basq1252]-l-':1,2015
False,Pidgin,0,0,0,,42,516,onx,onin1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""57587"", ""wordlist_or_less"", 1996, 1, ""Mark Donohue 1996""]]}",-2.83,language,132.083,Papunesia,,Onin Pidgin,'Onin Pidgin [onin1237][onx]-l-':1,2016
False,Pidgin,0,0,0,,42,517,NOCODE_Tolai-Nakanai-Trade,tola1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""114872"", ""wordlist_or_less"", 1992, 7, ""Tom Dutton and Malcolm Ross 1992""]]}",-4.903211,language,151.323615,Papunesia,,Tolai-Nakanai-Trade,'Tolai-Nakanai-Trade [tola1236]-l-':1,2017
False,Pidgin,0,0,0,,42,518,NOCODE_Kwoma-Manambu-Pidgin,kwom1264,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""310382"", ""wordlist_or_less"", 1997, 3, ""Ross Bowden 1997""]]}",-4.072276,language,142.842763,Papunesia,,Kwoma-Manambu Pidgin,'Kwoma-Manambu Pidgin [kwom1264]-l-':1,2018
False,Pidgin,0,0,0,,42,519,pml,ling1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q636479"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Mediterranean_Lingua_Franca"", ""label"": null}], ""meds"": [[""697281"", ""grammar_sketch"", 2022, 423, ""Operstein, Natalie 2022""], [""300110"", ""grammar_sketch"", 1830, 113, ""Anonymous 1830""]]}",33.8613,language,10.8531,Africa,,Mediterranean Lingua Franca,'Mediterranean Lingua Franca [ling1242][pml]-l-':1,2019
False,Pidgin,0,0,0,,42,520,NOCODE_KiKar,kika1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q16938952"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/KiKAR"", ""label"": null}], ""meds"": [[""89030"", ""wordlist_or_less"", 2004, 15, ""Mutonya, Mungai and Parsons, Timothy H. 2004""], [""37254"", ""wordlist_or_less"", 1933, 24, ""Newell, H. W. 1933""]]}",,language,,Africa,,KiKAR,'KiKAR [kika1240]-l-':1,2020
False,Pidgin,0,0,0,,42,521,NOCODE_Pidgin-Kaurna,pidg1255,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""6463"", ""wordlist_or_less"", 1996, 20, ""Simpson, Jane H. 1996""]]}",,language,,Australia,,Pidgin Kaurna,'Pidgin Kaurna [pidg1255]-l-':1,2022
False,Pidgin,0,0,0,,42,522,NOCODE_Taimyr-Pidgin-Russian,taim1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q16930506"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Taimyr_Pidgin_Russian"", ""label"": null}], ""meds"": [[""308077"", ""grammar_sketch"", 2012, 330, ""Stern, Dieter 2012""], [""31217"", ""grammar_sketch"", 2005, 30, ""Dieter Stern 2005""], [""650718"", ""grammar_sketch"", 2000, 18, ""Evgenij A. Xelimskij 2000""], [""105165"", ""grammar_sketch"", 1996, 12, ""Stephen A. Wurm 1996""], [""310193"", ""wordlist_or_less"", 1987, 0, ""Evgenij A. Xelimskij 1987""]]}",69.52,language,88.53,Eurasia,,Taimyr Pidgin Russian,'Taimyr Pidgin Russian [taim1252]-l-':1,2023
False,Pidgin,0,0,0,,42,522,NOCODE_Russenorsk,russ1267,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q505125"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Russenorsk"", ""label"": null}], ""meds"": [[""690867"", ""grammar_sketch"", 1984, 83, ""Ingvild Broch and Ernst H\u00e5kon Jahr 1984""], [""300104"", ""grammar_sketch"", 1981, 83, ""Ingvild Broch and Ernst H\u00e5kon Jahr 1981""], [""314264"", ""grammar_sketch"", 1974, 52, ""James A. Fox 1974""], [""323960"", ""phonology_or_text"", 1930, 28, ""Olaf Broch 1930""], [""323947"", ""wordlist_or_less"", 1927, 27, ""Olaf Broch 1927""]]}",70.662,language,23.681,Eurasia,,Russenorsk,'Russenorsk [russ1267]-l-':1,2024
False,Pidgin,0,0,0,,42,522,NOCODE_Kjachta-Pidgin,kjac1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://apics-online.info/contributions/65"", ""label"": ""Chinese Pidgin Russian""}, {""url"": ""https://wals.info/languoid/lect/wals_code_rcp"", ""label"": ""Russian-Chinese Pidgin (Birobidjan)""}, {""url"": ""https://en.wikipedia.org/wiki/Kyakhta_Russian%E2%80%93Chinese_Pidgin"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q1062960"", ""label"": null}], ""meds"": [[""538549"", ""grammar_sketch"", 2012, 58, ""Shapiro, Roman 2012""], [""55060"", ""grammar_sketch"", 2010, 58, ""Shapiro, Roman 2010""], [""320264"", ""grammar_sketch"", 1969, 30, ""Alina Jab\u0142o\u0144ska and Anatole Lyovin 1969""], [""114284"", ""grammar_sketch"", 1966, 15, ""G\u00fcnter Neumann 1966""], [""175285"", ""grammar_sketch"", 1957, 12, ""Alina Jab\u0142o\u0144ska 1957""], [""322851"", ""grammar_sketch"", 1927, 0, ""Hua, E Chuyu 1927""], [""323993"", ""wordlist_or_less"", 1853, 8, ""\u010cerepanov, S. I. 1853""]]}",,language,,Eurasia,,Chinese Pidgin Russian,'Chinese Pidgin Russian [kjac1234]-l-':1,2025
False,Pidgin,0,0,0,,42,523,NOCODE_Arafundi-Enga-Pidgin,araf1245,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q34295512"", ""label"": null}], ""meds"": [[""326430"", ""wordlist_or_less"", 1995, 5, ""Williams, Jeffrey P. 1995""], [""98335"", ""wordlist_or_less"", 1993, 2, ""Williams, Jeffrey P. 1993""]]}",-5.101836,language,143.298006,Papunesia,,Arafundi-Enga Pidgin,'Arafundi-Enga Pidgin [araf1245]-l-':1,2026
False,Pidgin,0,0,0,,42,524,NOCODE_Hiri-Motu-Trading-Koriki,hiri1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""303065"", ""grammar_sketch"", 1979, 71, ""Tom Dutton 1979""]]}",-7.775138,language,144.912033,Papunesia,,Trading Koriki,'Trading Koriki [hiri1236]-l-':1,2027
False,Pidgin,2,0,0,,42,524,hmo,hiri1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://lexibank.clld.org/languages/transnewguineaorg-hiri-motu"", ""label"": ""Hiri Motu""}, {""url"": ""https://en.wikipedia.org/wiki/Hiri_Motu"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q33617"", ""label"": null}], ""meds"": [[""69321"", ""grammar"", 1975, 276, ""Dutton, Tom E. and Voorhoeve, Clemens L. 1975""], [""10846"", ""grammar_sketch"", 1963, 85, ""Stephen A. Wurm and J. B. Harris 1963""], [""586320"", ""phonology_or_text"", 1962, 70, ""Brett, Richard and Brown, Raymond and Brown, Ruth and Foreman, Velma 1962""], [""314362"", ""phonology_or_text"", 1959, 32, ""Percy Chatterton 1959""]]}",-9.33333,language,147.083,Papunesia,,Hiri Motu,"('Austronesian Hiri Motu [aust1242]':1,'Papuan Hiri Motu [papu1235]':1)'Hiri Motu [hiri1237][hmo]-l-':1",2028
False,Pidgin,0,0,0,,42,524,NOCODE_Hiri-Motu-Trading-Eleman,hiri1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""66430"", ""grammar_sketch"", 1983, 15, ""Tom Dutton 1983""]]}",-8.31658,language,146.23458,Papunesia,,Trading Eleman,'Trading Eleman [hiri1235]-l-':1,2029
False,Pidgin,0,0,0,,42,525,NOCODE_Pidgin-Fijian,pidg1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Pidgin_Fijian"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q110542900"", ""label"": null}], ""meds"": [[""306199"", ""grammar_sketch"", 1985, 193, ""Jeff Siegel 1985""], [""138810"", ""grammar_sketch"", 1982, 72, ""Jeff Siegel 1982""]]}",,language,,Papunesia,,Pidgin Fijian,'Pidgin Fijian [pidg1237]-l-':1,2030
False,Pidgin,0,0,0,,42,526,NOCODE_Pidgin-Ngarluma,pidg1247,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""19360"", ""grammar_sketch"", 1998, 61, ""Alan Dench 1998""]]}",-21.94884,language,114.08427,Australia,,Pidgin Ngarluma,'Pidgin Ngarluma [pidg1247]-l-':1,2031
False,Pidgin,0,0,0,,42,527,NOCODE_Roquetas-Pidgin-Spanish,roqu1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""325107"", ""phonology_or_text"", 2009, 16, ""Haselow, Alexander 2009""], [""323620"", ""wordlist_or_less"", 2004, 16, ""Haselow, Alexander 2004""]]}",,language,,Eurasia,,Roquetas Pidgin Spanish,'Roquetas Pidgin Spanish [roqu1234]-l-':1,2032
False,Pidgin,0,0,0,,42,527,NOCODE_Panare-Trade-Spanish,pana1311,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""35025"", ""wordlist_or_less"", 1952, 6, ""Carrol L. Riley 1952""]]}",,language,,South America,,Panare Trade Spanish,'Panare Trade Spanish [pana1311]-l-':1,2033
False,Pidgin,0,0,0,,42,528,NOCODE_Pidgin-Chinook-Jargon,pidg1254,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""311441"", ""long_grammar"", 2011, 309, ""David Douglas Robertson 2011""], [""42979"", ""grammar_sketch"", 1978, 283, ""Johnson, Samuel Victor 1978""], [""18784"", ""grammar_sketch"", 1890, 106, ""Horatio Hale 1890""], [""301067"", ""grammar_sketch"", 1858, 51, ""Alexander C. Anderson 1858""], [""130432"", ""wordlist_or_less"", 1846, 11, ""Horatio Hale 1846""]]}",,language,,North America,,Pidgin Chinook Jargon,'Pidgin Chinook Jargon [pidg1254]-l-':1,2034
False,Pidgin,0,0,0,,42,529,NOCODE_Hauna,haun1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""98335"", ""wordlist_or_less"", 1993, 2, ""Williams, Jeffrey P. 1993""]]}",-4.292336,language,141.625658,Papunesia,,Hauna Trade Language,'Hauna Trade Language [haun1238]-l-':1,2035
False,Pidgin,0,0,0,,42,530,NOCODE_Macao-Pidgin-Portuguese,maca1264,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Macanese_Portuguese"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q9290867"", ""label"": null}], ""meds"": [[""318037"", ""wordlist_or_less"", 2012, 13, ""Stephen Matthews and Michelle Li 2012""]]}",22.19664,language,113.55007,Eurasia,,Macao Pidgin Portuguese,'Macao Pidgin Portuguese [maca1264]-l-':1,2036
False,Pidgin,0,0,0,,42,531,NOCODE_Hottentot-Dutch,hott1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""129449"", ""wordlist_or_less"", 1989, 11, ""den Besten, Hans 1989""], [""90794"", ""wordlist_or_less"", 1987, 16, ""den Besten, Hans 1987""]]}",,language,,Africa,,Hottentot Dutch,'Hottentot Dutch [hott1234]-l-':1,2037
False,Pidgin,0,0,0,,42,532,NOCODE_Pidgin-Bobangi,pidg1259,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""47440"", ""grammar_sketch"", 1908, 160, ""Courboin, Albert 1908""], [""575174"", ""wordlist_or_less"", 1895, 66, ""Morrisson, L\u00e9on and Ferdinand Pauwels 1895""], [""579676"", ""wordlist_or_less"", 1885, 23, ""Coquilhat, Camille 1885""]]}",1.677922,language,19.166336,Africa,,Pidgin Bobangi,'Pidgin Bobangi [pidg1259]-l-':1,2038
False,Pidgin,0,0,0,,42,533,NOCODE_Pidgin-Herschel-Eskimo,eski1266,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q16209871"", ""label"": null}, {""url"": ""https://apics-online.info/contributions/76"", ""label"": ""Eskimo Pidgin""}, {""url"": ""https://en.wikipedia.org/wiki/Eskimo_Trade_Jargon"", ""label"": null}], ""meds"": [[""322699"", ""grammar_sketch"", 1995, 16, ""van der Voort, Hein 1995""], [""131698"", ""grammar_sketch"", 1909, 16, ""Vilhjalmur Stefansson 1909""]]}",70.11,language,-152.01,North America,,Herschel Island Eskimo Trade Jargon,'Herschel Island Eskimo Trade Jargon [eski1266]-l-':1,2039
False,Pidgin,0,0,0,,42,533,NOCODE_West-Greenlandic-Eskimo-Pidgin,west2864,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q17036301"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/West_Greenlandic_Pidgin"", ""label"": null}], ""meds"": [[""133506"", ""wordlist_or_less"", 1996, 102, ""van der Voort, Hein 1996""]]}",68.9635,language,-50.8458,North America,,West Greenlandic Eskimo Pidgin,'West Greenlandic Eskimo Pidgin [west2864]-l-':1,2040
False,Pidgin,0,0,0,,42,534,NOCODE_Broken-Oghibbeway,brok1252,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Broken_Oghibbeway"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q20710801"", ""label"": null}], ""meds"": [[""477316"", ""phonology_or_text"", 1995, 18, ""John Nichols 1995""]]}",,language,,North America,,Broken Oghibbeway,'Broken Oghibbeway [brok1252]-l-':1,2041
False,Pidgin,0,0,0,,42,535,dep,pidg1246,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Pidgin_Delaware"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q1183938"", ""label"": null}], ""meds"": [[""148120"", ""grammar_sketch"", 1997, 56, ""Ives Goddard 1997""], [""475881"", ""grammar_sketch"", 1995, 13, ""Ives Goddard 1995""], [""12006"", ""wordlist_or_less"", 1834, 73, ""Holm, Thomas Campanius 1997 [1834]""], [""107976"", ""wordlist_or_less"", 1781, 45, ""Denny, Ebenezer 1999 [1781-1795]""], [""159620"", ""wordlist_or_less"", 1633, 39, ""de Laet, Joannis 1633""]]}",38.569,language,-75.463,North America,,Pidgin Delaware,'Pidgin Delaware [pidg1246][dep]-l-':1,2042
False,Pidgin,0,0,0,,42,536,NOCODE_Maritime-Polynesian-Pidgin,mari1446,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://en.wikipedia.org/wiki/Maritime_Polynesian_Pidgin"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q60787571"", ""label"": null}], ""meds"": [[""323873"", ""phonology_or_text"", 2014, 175, ""Drechsel, Emanuel J. 2014""]]}",-16.593829,language,-148.42673,Papunesia,,Maritime Polynesian Pidgin,'Maritime Polynesian Pidgin [mari1446]-l-':1,2043
False,Pidgin,0,0,0,,42,536,NOCODE_Parau-Tinito,tepa1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""465248"", ""wordlist_or_less"", 1996, 32, ""M\u00fchlh\u00e4usler, Peter and Dutton, Tom E. and Tryon, Darrell T. and Wurm, Stephen A. 1996""]]}",-17.679,language,-149.406,Papunesia,,Te Parau Tinito,'Te Parau Tinito [tepa1234]-l-':1,2044
False,Pidgin,0,0,0,,42,537,NOCODE_Pidgin-Hawaiian,pidg1249,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7191289"", ""label"": null}, {""url"": ""https://apics-online.info/contributions/71"", ""label"": ""Pidgin Hawaiian""}, {""url"": ""https://en.wikipedia.org/wiki/Pidgin_Hawaiian"", ""label"": null}], ""meds"": [[""177105"", ""grammar_sketch"", 1996, 30, ""Roberts, Julian 1996""], [""323040"", ""grammar_sketch"", 1995, 30, ""Julian Roberts 1995""], [""148273"", ""grammar_sketch"", 1987, 16, ""Derek Bickerton and William H. Wilson 1987""]]}",,language,,North America,,Pidgin Hawaiian,'Pidgin Hawaiian [pidg1249]-l-':1,2045
